name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;251;0;434;3035;1058;3035;1058;0
header;214;151;214;183;1851;183;1851;151
A;1022;212;1022;239;1045;239;1045;212
B;871;217;871;237;886;237;886;217
A;415;246;415;247;416;247;416;246
A;362;295;362;298;366;298;366;295
B;1022;885;1022;912;1043;912;1043;885
B;849;1223;849;1249;855;1249;855;1223
C;1022;1557;1022;1584;1042;1584;1042;1557
D;1025;2230;1025;2255;1044;2255;1044;2230
A;510;2238;510;2253;517;2253;517;2238
A;825;2425;825;2441;833;2441;833;2425
C;988;2789;988;2808;1003;2808;1003;2789
B;610;2867;610;2894;630;2894;630;2867
