name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;403;0;676;3029;1742;3029;1788;0
header;170;124;170;155;1799;155;1799;124
A;1573;87;1573;87;1573;87;1573;87
A;971;185;971;213;994;213;994;185
A;631;401;631;403;633;403;633;401
A;1223;515;1223;521;1230;521;1230;515
B;652;783;652;799;661;799;661;783
A;1536;783;1536;788;1541;788;1541;783
D;1100;829;1100;846;1108;846;1108;829
B;977;866;977;893;997;893;997;866
B;1540;921;1540;936;1548;936;1548;921
A;953;926;953;929;958;929;958;926
B;770;1053;770;1069;779;1069;779;1053
A;1061;1106;1061;1122;1069;1122;1069;1106
A;856;1194;856;1209;864;1209;864;1194
B;1367;1380;1367;1396;1376;1396;1376;1380
C;977;1536;977;1566;998;1566;998;1536
B;755;1561;755;1580;769;1580;769;1561
B;675;1698;675;1716;689;1716;689;1698
A;1559;1699;1559;1704;1564;1704;1564;1699
A;668;1847;668;1859;675;1859;675;1847
D;984;2213;984;2242;1007;2242;1007;2213
B;1019;2835;1019;2851;1040;2851;1040;2835
B;899;2845;899;2869;918;2869;918;2845
