name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;197;0;399;3035;785;3035;716;0
header;204;149;204;189;1835;189;1835;149
B;584;225;584;240;592;240;592;225
B;293;226;293;244;306;244;306;226
A;588;454;588;456;590;456;590;454
A;607;508;607;519;616;519;616;508
A;241;614;241;629;249;629;249;614
A;602;795;602;810;610;810;610;795
B;746;1818;746;1834;754;1834;754;1818
A;407;1916;407;1917;409;1917;409;1916
A;745;2277;745;2292;753;2292;753;2277
B;519;2323;519;2340;529;2340;529;2323
B;545;2826;545;2841;566;2841;566;2826
B;381;2832;381;2853;399;2853;399;2832
