name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;84;0;458;3025;984;3025;984;0
header;85;142;85;183;1740;183;1740;142
A;911;213;911;241;932;241;932;213
A;914;302;914;302;916;302;916;302
A;417;491;417;498;424;498;424;491
A;780;530;780;555;794;555;794;530
A;201;626;201;641;209;641;209;626
B;551;811;551;827;559;827;559;811
B;910;885;910;912;931;912;931;885
C;910;1571;910;1599;931;1599;931;1571
A;426;1630;426;1633;430;1633;430;1630
A;775;1677;775;1683;780;1683;780;1677
D;911;2172;911;2202;934;2202;934;2172
