name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;666;0;529;3031;943;3031;943;0
header;113;157;113;186;1747;186;1747;157
A;925;223;925;250;946;250;946;223
B;660;363;660;378;669;378;669;363
A;654;547;654;561;662;561;662;547
A;779;591;779;597;784;597;784;591
D;893;636;893;653;901;653;901;636
A;833;768;833;793;847;793;847;768
B;918;909;918;937;940;937;940;909
A;741;928;741;928;741;928;741;928
B;642;1410;642;1435;656;1435;656;1410
C;912;1583;912;1612;934;1612;934;1583
A;657;2239;657;2244;662;2244;662;2239
D;911;2253;911;2280;933;2280;933;2253
B;750;2858;750;2885;769;2885;769;2858
